id,user_id,transaction_date,stored,extracted,description
365,1,"2026-06-17T05:00:00.000Z",1023.85,-16.77,"Comed Payments PPD ID: 2360938600 -16.77"
366,1,"2026-06-17T05:00:00.000Z",995.81,-28.04,"Card Purchase With Pin 06/17 Target T-0942 Chicago IL Card 3413 -28.04"
367,1,"2026-06-18T05:00:00.000Z",963.58,-28.1,"Card Purchase 06/17 Spirits & Snacks Chicago IL Card 3413 -28.10"
368,1,"2026-06-18T05:00:00.000Z",875.23,-88.35,"Card Purchase 06/17 Metro + Smartbar 800-514-3849 NC Card 3413 -88.35"
369,1,"2026-06-18T05:00:00.000Z",815.53,-44.71,"Card Purchase With Pin 06/18 Target T-0942 Chicago IL Card 3413 -44.71"
370,1,"2026-06-22T05:00:00.000Z",775.04,-40.49,"Card Purchase 06/17 Levy@ 1C United Cntr C Chicago IL Card 3413 -40.49"
371,1,"2026-06-22T05:00:00.000Z",765.04,-10,"Card Purchase 06/19 Emporium Logan Square Chicago IL Card 3413 -10.00"
372,1,"2026-06-22T05:00:00.000Z",750.38,-14.66,"Card Purchase 06/20 Spirits & Snacks Chicago IL Card 3413 -14.66"
373,1,"2026-06-22T05:00:00.000Z",619.58,-130.8,"Card Purchase 06/21 Tst* Paradise Park Chicago IL Card 3413 -130.80"
374,1,"2026-06-22T05:00:00.000Z",487.5,-10.7,"Card Purchase 06/21 Spirits & Snacks Chicago IL Card 3413 -10.70"
375,1,"2026-06-22T05:00:00.000Z",435.73,-51.77,"Card Purchase With Pin 06/22 Target T-0942 Chicago IL Card 3413 -51.77"
377,1,"2026-06-23T05:00:00.000Z",622.29,-10.92,"Card Purchase 06/22 Spirits & Snacks Chicago IL Card 3413 -10.92"
378,1,"2026-06-23T05:00:00.000Z",447.29,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
379,1,"2026-06-23T05:00:00.000Z",272.29,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
380,1,"2026-06-23T05:00:00.000Z",227.07,-45.22,"Card Purchase With Pin 06/23 Target T-0942 Chicago IL Card 3413 -45.22 CHECKING SUMMARY TRANSACTION DETAIL *start*summary *end*summary *start*transaction detail *end*transaction detail -- 1 of 4 -- 2 4	Page of Account Number:"
382,1,"2026-06-25T05:00:00.000Z",252.77,39.3,"Card Purchase 06/25 Tst* Frank And Mary's T Chicago IL Card 3413 - 39.30"
383,1,"2026-06-25T05:00:00.000Z",211.03,41.74,"Peoples Gas Autopay PPD ID: 4361613900 - 41.74"
384,1,"2026-06-25T05:00:00.000Z",182.83,28.2,"Card Purchase With Pin 06/25 Target T-0942 Chicago IL Card 3413 - 28.20"
387,1,"2026-06-26T05:00:00.000Z",1885.56,22.98,"Card Purchase 06/26 Tst* Frank And Mary's T Chicago IL Card 3413 - 22.98"
388,1,"2026-06-29T05:00:00.000Z",1868.58,16.98,"Card Purchase 06/26 Spirits & Snacks Chicago IL Card 3413 - 16.98"
389,1,"2026-06-29T05:00:00.000Z",1851.63,14.66,"Card Purchase 06/26 Spirits & Snacks Chicago IL Card 3413 - 14.66"
390,1,"2026-06-29T05:00:00.000Z",1663.64,-187.99,"Dept Education Student Ln PPD ID: 9102002601 -187.99"
391,1,"2026-06-29T05:00:00.000Z",1608.14,55.5,"Card Purchase With Pin 06/27 Target T-0942 Chicago IL Card 3413 - 55.50"
392,1,"2026-06-29T05:00:00.000Z",1532.11,65.02,"Card Purchase With Pin 06/29 Target T-0942 Chicago IL Card 3413 - 65.02"
393,1,"2026-06-30T05:00:00.000Z",1393.93,-134.38,"Card Purchase 06/30 Customink LLC 800-293-4232 VA Card 3413 -134.38"
394,1,"2026-06-30T05:00:00.000Z",1218.93,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
395,1,"2026-06-30T05:00:00.000Z",1043.93,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
396,1,"2026-06-30T05:00:00.000Z",1023.93,20,"Card Purchase 06/30 Fanduelsbkprimary 9717083015 NJ Card 3413 - 20.00"
397,1,"2026-06-30T05:00:00.000Z",943.93,80,"Venmo Payment 1051352252813 Web ID: 3264681992 - 80.00"
398,1,"2026-07-01T05:00:00.000Z",919.52,20.61,"Card Purchase 06/30 Spirits & Snacks Chicago IL Card 3413 - 20.61"
399,1,"2026-07-01T05:00:00.000Z",895.33,-7.66,"Card Purchase 07/01 Tst* Frank And Mary's T Chicago IL Card 3413 -7.66"
400,1,"2026-07-01T05:00:00.000Z",884.43,-8.76,"Card Purchase 07/01 Sq *Mr. Taco's Restaura Chicago IL Card 3413 -8.76"
402,1,"2026-07-02T05:00:00.000Z",1053.96,-526.34,"Chase Crd Autopay PPD ID: 4760039224 -526.34"
403,1,"2026-07-02T05:00:00.000Z",1018.96,35,"Venmo Payment 1051393607869 Web ID: 3264681992 - 35.00"
404,1,"2026-07-02T05:00:00.000Z",841.49,-177.47,"Comcast-Xfinity Cable Svcs PPD ID: 0000213249 -177.47"
405,1,"2026-07-02T05:00:00.000Z",785.82,55.67,"Card Purchase With Pin 07/02 Target T-0942 Chicago IL Card 3413 - 55.67"
406,1,"2026-07-06T05:00:00.000Z",763.69,18,"Card Purchase 07/02 Emporium Logan Square Chicago IL Card 3413 - 18.00"
407,1,"2026-07-06T05:00:00.000Z",749.37,14.32,"Recurring Card Purchase 07/03 Spotify USA 877-7781161 NY Card 3413 - 14.32"
408,1,"2026-07-06T05:00:00.000Z",718.01,31.36,"Card Purchase 07/03 Tst*Npk Hospitality Off Chicago IL Card 3413 - 31.36"
409,1,"2026-07-06T05:00:00.000Z",703.63,14.38,"Card Purchase 07/03 Regal City North 1789 Chicago IL Card 3413 - 14.38 TRANSACTION DETAIL (continued) *start*transaction detail *end*transaction detail -- 2 of 4 -- 3 4	Page of Account Number:"
410,1,"2026-07-06T05:00:00.000Z",661.66,37.97,"Card Purchase 07/04 Spirits & Snacks Chicago IL Card 3413 - 37.97"
411,1,"2026-07-06T05:00:00.000Z",614.4,43.26,"Card Purchase With Pin 07/05 Target T-0942 Chicago IL Card 3413 - 43.26"
412,1,"2026-07-06T05:00:00.000Z",592.88,21.52,"Card Purchase With Pin 07/06 Target T-0942 Chicago IL Card 3413 - 21.52"
413,1,"2026-07-07T05:00:00.000Z",579.44,13.44,"Card Purchase 07/06 Spirits & Snacks Chicago IL Card 3413 - 13.44"
414,1,"2026-07-07T05:00:00.000Z",393.97,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
415,1,"2026-07-07T05:00:00.000Z",218.97,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
416,1,"2026-07-07T05:00:00.000Z",163.97,55,"Venmo Payment 1051505968240 Web ID: 3264681992 - 55.00"
417,1,"2026-07-07T05:00:00.000Z",83.97,80,"Venmo Payment 1051528332501 Web ID: 3264681992 - 80.00"
419,1,"2026-07-08T05:00:00.000Z",1060.98,19.14,"Card Purchase 07/07 Spirits & Snacks Chicago IL Card 3413 - 19.14"
420,1,"2026-07-08T05:00:00.000Z",1055.98,-5,"Card Purchase 07/08 Craigslist.Org 415-399-5200 CA Card 3413 -5.00"
421,1,"2026-07-08T05:00:00.000Z",1028.05,19.11,"Card Purchase 07/08 Tst* Ludlow Liquors Chicago IL Card 3413 - 19.11"
423,1,"2026-07-09T05:00:00.000Z",1105.22,-5,"Card Purchase 07/09 Craigslist.Org 415-399-5200 CA Card 3413 -5.00"
424,1,"2026-07-09T05:00:00.000Z",1012.86,92.36,"Card Purchase With Pin 07/09 Target T-0942 Chicago IL Card 3413 - 92.36"
425,1,"2026-07-09T05:00:00.000Z",981.86,31,"Venmo Payment 1051573514696 Web ID: 3264681992 - 31.00"
427,1,"2026-07-10T05:00:00.000Z",2430.68,50.69,"Card Purchase 07/09 Reckless Records Wp Chicago IL Card 3413 - 50.69"
428,1,"2026-07-10T05:00:00.000Z",2427.68,-3,"Subscription Acorns Tfw2N9 Web ID: 9000142694 -3.00"
429,1,"2026-07-13T05:00:00.000Z",2321.69,26.99,"Card Purchase 07/10 Spirits & Snacks Chicago IL Card 3413 - 26.99"
430,1,"2026-07-13T05:00:00.000Z",2246.06,15.01,"Card Purchase 07/11 Barra N Chicago IL Card 3413 - 15.01"
431,1,"2026-07-13T05:00:00.000Z",2242.79,-3.27,"Card Purchase 07/12 Target T-3214 Chicago IL Card 3413 -3.27"
432,1,"2026-07-13T05:00:00.000Z",2161.21,81.58,"Card Purchase With Pin 07/12 Target T-0942 Chicago IL Card 3413 - 81.58"
433,1,"2026-07-13T05:00:00.000Z",1833.02,15,"Venmo Payment 1051613843292 Web ID: 3264681992 - 15.00"
434,1,"2026-07-14T05:00:00.000Z",1779.68,-6.1,"Card Purchase 07/13 Spirits & Snacks Chicago IL Card 3413 -6.10"
435,1,"2026-07-14T05:00:00.000Z",1739.69,39.99,"Recurring Card Purchase 07/14 LA Fitness 949-255-8100 CA Card 3413 - 39.99"
436,1,"2026-07-14T05:00:00.000Z",1564.69,-175,"Robinhood Funds 892953134 Web ID: 1464364776 -175.00"
437,1,"2026-07-14T05:00:00.000Z",1514.69,50,"Robinhood Funds 892953134 Web ID: 1464364776 - 50.00"
438,1,"2026-07-15T05:00:00.000Z",1427.59,87.1,"Card Purchase 07/15 Tst* Rizzo's Bar & Inn Chicago IL Card 3413 - 87.10 TRANSACTION DETAIL (continued) *start*transaction detail *end*transaction detail -- 3 of 4 -- 4 4	Page of IN CASE OF ERRORS OR QUESTIONS ABOUT YOUR ELECTRONIC FUNDS TRANSFERS: For personal accounts only: For business accounts, IN CASE OF ERRORS OR QUESTIONS ABOUT NON-ELECTRONIC FUNDS TRANSFERS JPMorgan Chase Bank, N.A. Member FDIC Account Number: you need more information about a transfer listed on the statement or receipt. We must hear from you no later than 60 days after we sent you the FIRST statement on which the problem or error appeared. Be prepared to give us the following information: Your name and account number; A description of the error or the transaction you are unsure about, and why you think it is an error or want more information; and The amount of the suspected error. We will investigate your complaint and will correct any error promptly. If we take more than 10 business days (or 20 business days for new accounts) to do this, we will provide provisional credit to your account for the amount you think is in error so that you will have use of the money during the time it takes us to complete our investigation. our practice is to follow the procedures described above as detailed in your Deposit Account Agreement or other applicable agreements, but we are not legally required to do so. For example, we require you to notify us no later than 30 days after we sent you the first statement on which the error appeared. We may require you to provide us with a written statement that the disputed transaction was unauthorized. We are also not required to give provisional credit. : Contact us immediately if your statement is incorrect or if you need more information about any non-electronic funds transfers on this statement. For more details, see your Deposit Account Agreement or other applicable agreements that govern your account. You were not charged a Monthly Service Fee ONE Account was linked chase.com/disclosures"
439,1,"2026-07-15T05:00:00.000Z",1388.07,39.52,"Card Purchase With Pin 07/15 Target T-0942 Chicago IL Card 3413 - 39.52"
440,1,"2026-07-16T05:00:00.000Z",1340.27,48.79,"Card Purchase 07/14 Levy@2Wrigley Field Chicago IL Card 3413 - 48.79"
441,1,"2026-07-16T05:00:00.000Z",1316.34,-9.93,"Card Purchase 07/15 Spirits & Snacks Chicago IL Card 3413 -9.93"
442,1,"2026-07-16T05:00:00.000Z",1309.05,-5,"Card Purchase 07/16 Craigslist.Org 415-399-5200 CA Card 3413 -5.00"
443,1,"2026-07-16T05:00:00.000Z",1279.05,30,"Recurring Card Purchase 07/16 Scrimba Oslo Card 3413 - 30.00"
444,1,"2026-07-16T05:00:00.000Z",1262.13,16.92,"Comed Payments PPD ID: 2360938600 - 16.92 on your CHASE TOTAL CHECKING account since you had of the following during the monthly statement period: in qualifying electronic deposits; or statement) average beginning day balance in this account, or in combination with any other linked qualifying personal deposits or investments; or to a qualifying checking account For more information about the qualifying accounts, deposits, investments or transactions to waive the Monthly Service Fee on this account (if applicable), or if you have any questions, please refer to the Additional Banking Services and Fees at or call us at the number listed on this statement. TRANSACTION DETAIL (continued) *start*transaction detail *end*transaction detail *start*post transaction detail message *end*post transaction detail message *start*dre portrait disclosure message area *end*dre portrait disclosure message area -- 4 of 4 --"
