id,user_id,transaction_date,description,amount,category,created_at
366,1,2026-06-17,Card Purchase With Pin 06/17 Target T-0942 Chicago IL Card 3413 -28.04,-28.04,Shopping,2026-08-12
367,1,2026-06-18,Card Purchase 06/17 Spirits & Snacks Chicago IL Card 3413 -28.10,-28.1,Other,2026-08-12
368,1,2026-06-18,Card Purchase 06/17 Metro + Smartbar 800-514-3849 NC Card 3413 -88.35,-88.35,Transport,2026-08-12
369,1,2026-06-18,Card Purchase With Pin 06/18 Target T-0942 Chicago IL Card 3413 -44.71,-44.71,Shopping,2026-08-12
370,1,2026-06-22,Card Purchase 06/17 Levy@ 1C United Cntr C Chicago IL Card 3413 -40.49,-40.49,Other,2026-08-12
371,1,2026-06-22,Card Purchase 06/19 Emporium Logan Square Chicago IL Card 3413 -10.00,-10,Other,2026-08-12
372,1,2026-06-22,Card Purchase 06/20 Spirits & Snacks Chicago IL Card 3413 -14.66,-14.66,Other,2026-08-12
373,1,2026-06-22,Card Purchase 06/21 Tst* Paradise Park Chicago IL Card 3413 -130.80,-130.8,Other,2026-08-12
374,1,2026-06-22,Card Purchase 06/21 Spirits & Snacks Chicago IL Card 3413 -10.70,-10.7,Other,2026-08-12
375,1,2026-06-22,Card Purchase With Pin 06/22 Target T-0942 Chicago IL Card 3413 -51.77,-51.77,Shopping,2026-08-12
376,1,2026-06-23,Online Transfer From Sav ...4385 Transaction#: 29734765777,635.73,Other,2026-08-12
377,1,2026-06-23,Card Purchase 06/22 Spirits & Snacks Chicago IL Card 3413 -10.92,-10.92,Other,2026-08-12
378,1,2026-06-23,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
379,1,2026-06-23,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
380,1,2026-06-23,Card Purchase With Pin 06/23 Target T-0942 Chicago IL Card 3413 -45.22 CHECKING SUMMARY TRANSACTION DETAIL *start*summary *end*summary *start*transaction detail *end*transaction detail -- 1 of 4 -- 2 4	Page of Account Number:,-45.22,Shopping,2026-08-12
381,1,2026-06-25,Online Transfer From Sav ...4385 Transaction#: 29758734717,292.07,Other,2026-08-12
382,1,2026-06-25,Card Purchase 06/25 Tst* Frank And Mary's T Chicago IL Card 3413 - 39.30,39.3,Other,2026-08-12
383,1,2026-06-25,Peoples Gas Autopay PPD ID: 4361613900 - 41.74,41.74,Rent & Utilities,2026-08-12
384,1,2026-06-25,Card Purchase With Pin 06/25 Target T-0942 Chicago IL Card 3413 - 28.20,28.2,Shopping,2026-08-12
385,1,2026-06-26,Coyote Logistics Payments PPD ID: 9086732000,1968,Other,2026-08-12
386,1,2026-06-26,Venmo Cashout PPD ID: 5264681992,1993,Other,2026-08-12
387,1,2026-06-26,Card Purchase 06/26 Tst* Frank And Mary's T Chicago IL Card 3413 - 22.98,22.98,Other,2026-08-12
388,1,2026-06-29,Card Purchase 06/26 Spirits & Snacks Chicago IL Card 3413 - 16.98,16.98,Other,2026-08-12
389,1,2026-06-29,Card Purchase 06/26 Spirits & Snacks Chicago IL Card 3413 - 14.66,14.66,Other,2026-08-12
390,1,2026-06-29,Dept Education Student Ln PPD ID: 9102002601 -187.99,-187.99,Other,2026-08-12
391,1,2026-06-29,Card Purchase With Pin 06/27 Target T-0942 Chicago IL Card 3413 - 55.50,55.5,Shopping,2026-08-12
392,1,2026-06-29,Card Purchase With Pin 06/29 Target T-0942 Chicago IL Card 3413 - 65.02,65.02,Shopping,2026-08-12
393,1,2026-06-30,Card Purchase 06/30 Customink LLC 800-293-4232 VA Card 3413 -134.38,-134.38,Other,2026-08-12
394,1,2026-06-30,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
395,1,2026-06-30,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
396,1,2026-06-30,Card Purchase 06/30 Fanduelsbkprimary 9717083015 NJ Card 3413 - 20.00,20,Other,2026-08-12
397,1,2026-06-30,Venmo Payment 1051352252813 Web ID: 3264681992 - 80.00,80,Other,2026-08-12
398,1,2026-07-01,Card Purchase 06/30 Spirits & Snacks Chicago IL Card 3413 - 20.61,20.61,Other,2026-08-12
399,1,2026-07-01,Card Purchase 07/01 Tst* Frank And Mary's T Chicago IL Card 3413 -7.66,-7.66,Other,2026-08-12
400,1,2026-07-01,Card Purchase 07/01 Sq *Mr. Taco's Restaura Chicago IL Card 3413 -8.76,-8.76,Other,2026-08-12
401,1,2026-07-02,Online Transfer From Sav ...4385 Transaction#: 29862240857,1584.43,Other,2026-08-12
402,1,2026-07-02,Chase Crd Autopay PPD ID: 4760039224 -526.34,-526.34,Other,2026-08-12
403,1,2026-07-02,Venmo Payment 1051393607869 Web ID: 3264681992 - 35.00,35,Other,2026-08-12
404,1,2026-07-02,Comcast-Xfinity Cable Svcs PPD ID: 0000213249 -177.47,-177.47,Rent & Utilities,2026-08-12
405,1,2026-07-02,Card Purchase With Pin 07/02 Target T-0942 Chicago IL Card 3413 - 55.67,55.67,Shopping,2026-08-12
406,1,2026-07-06,Card Purchase 07/02 Emporium Logan Square Chicago IL Card 3413 - 18.00,18,Other,2026-08-12
407,1,2026-07-06,Recurring Card Purchase 07/03 Spotify USA 877-7781161 NY Card 3413 - 14.32,14.32,Subscriptions,2026-08-12
408,1,2026-07-06,Card Purchase 07/03 Tst*Npk Hospitality Off Chicago IL Card 3413 - 31.36,31.36,Health & Fitness,2026-08-12
409,1,2026-07-06,Card Purchase 07/03 Regal City North 1789 Chicago IL Card 3413 - 14.38 TRANSACTION DETAIL (continued) *start*transaction detail *end*transaction detail -- 2 of 4 -- 3 4	Page of Account Number:,14.38,Other,2026-08-12
410,1,2026-07-06,Card Purchase 07/04 Spirits & Snacks Chicago IL Card 3413 - 37.97,37.97,Other,2026-08-12
411,1,2026-07-06,Card Purchase With Pin 07/05 Target T-0942 Chicago IL Card 3413 - 43.26,43.26,Shopping,2026-08-12
412,1,2026-07-06,Card Purchase With Pin 07/06 Target T-0942 Chicago IL Card 3413 - 21.52,21.52,Shopping,2026-08-12
413,1,2026-07-07,Card Purchase 07/06 Spirits & Snacks Chicago IL Card 3413 - 13.44,13.44,Other,2026-08-12
414,1,2026-07-07,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
415,1,2026-07-07,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
416,1,2026-07-07,Venmo Payment 1051505968240 Web ID: 3264681992 - 55.00,55,Other,2026-08-12
417,1,2026-07-07,Venmo Payment 1051528332501 Web ID: 3264681992 - 80.00,80,Other,2026-08-12
418,1,2026-07-08,Online Transfer From Sav ...4385 Transaction#: 29926326592,1083.97,Other,2026-08-12
419,1,2026-07-08,Card Purchase 07/07 Spirits & Snacks Chicago IL Card 3413 - 19.14,19.14,Other,2026-08-12
420,1,2026-07-08,Card Purchase 07/08 Craigslist.Org 415-399-5200 CA Card 3413 -5.00,-5,Other,2026-08-12
421,1,2026-07-08,Card Purchase 07/08 Tst* Ludlow Liquors Chicago IL Card 3413 - 19.11,19.11,Other,2026-08-12
422,1,2026-07-09,Venmo Cashout PPD ID: 5264681992,1115.66,Other,2026-08-12
423,1,2026-07-09,Card Purchase 07/09 Craigslist.Org 415-399-5200 CA Card 3413 -5.00,-5,Other,2026-08-12
424,1,2026-07-09,Card Purchase With Pin 07/09 Target T-0942 Chicago IL Card 3413 - 92.36,92.36,Shopping,2026-08-12
425,1,2026-07-09,Venmo Payment 1051573514696 Web ID: 3264681992 - 31.00,31,Other,2026-08-12
426,1,2026-07-10,Coyote Logistics Payments PPD ID: 9086732000,2487.74,Other,2026-08-12
427,1,2026-07-10,Card Purchase 07/09 Reckless Records Wp Chicago IL Card 3413 - 50.69,50.69,Other,2026-08-12
428,1,2026-07-10,Subscription Acorns Tfw2N9 Web ID: 9000142694 -3.00,-3,Subscriptions,2026-08-12
429,1,2026-07-13,Card Purchase 07/10 Spirits & Snacks Chicago IL Card 3413 - 26.99,26.99,Other,2026-08-12
430,1,2026-07-13,Card Purchase 07/11 Barra N Chicago IL Card 3413 - 15.01,15.01,Dining Takeout,2026-08-12
431,1,2026-07-13,Card Purchase 07/12 Target T-3214 Chicago IL Card 3413 -3.27,-3.27,Shopping,2026-08-12
432,1,2026-07-13,Card Purchase With Pin 07/12 Target T-0942 Chicago IL Card 3413 - 81.58,81.58,Shopping,2026-08-12
433,1,2026-07-13,Venmo Payment 1051613843292 Web ID: 3264681992 - 15.00,15,Other,2026-08-12
434,1,2026-07-14,Card Purchase 07/13 Spirits & Snacks Chicago IL Card 3413 -6.10,-6.1,Other,2026-08-12
435,1,2026-07-14,Recurring Card Purchase 07/14 LA Fitness 949-255-8100 CA Card 3413 - 39.99,39.99,Health & Fitness,2026-08-12
436,1,2026-07-14,Robinhood Funds 892953134 Web ID: 1464364776 -175.00,-175,Other,2026-08-12
437,1,2026-07-14,Robinhood Funds 892953134 Web ID: 1464364776 - 50.00,50,Other,2026-08-12
438,1,2026-07-15,"Card Purchase 07/15 Tst* Rizzo's Bar & Inn Chicago IL Card 3413 - 87.10 TRANSACTION DETAIL (continued) *start*transaction detail *end*transaction detail -- 3 of 4 -- 4 4	Page of IN CASE OF ERRORS OR QUESTIONS ABOUT YOUR ELECTRONIC FUNDS TRANSFERS: For personal accounts only: For business accounts, IN CASE OF ERRORS OR QUESTIONS ABOUT NON-ELECTRONIC FUNDS TRANSFERS JPMorgan Chase Bank, N.A. Member FDIC Account Number: you need more information about a transfer listed on the statement or receipt. We must hear from you no later than 60 days after we sent you the FIRST statement on which the problem or error appeared. Be prepared to give us the following information: Your name and account number; A description of the error or the transaction you are unsure about, and why you think it is an error or want more information; and The amount of the suspected error. We will investigate your complaint and will correct any error promptly. If we take more than 10 business days (or 20 business days for new accounts) to do this, we will provide provisional credit to your account for the amount you think is in error so that you will have use of the money during the time it takes us to complete our investigation. our practice is to follow the procedures described above as detailed in your Deposit Account Agreement or other applicable agreements, but we are not legally required to do so. For example, we require you to notify us no later than 30 days after we sent you the first statement on which the error appeared. We may require you to provide us with a written statement that the disputed transaction was unauthorized. We are also not required to give provisional credit. : Contact us immediately if your statement is incorrect or if you need more information about any non-electronic funds transfers on this statement. For more details, see your Deposit Account Agreement or other applicable agreements that govern your account. You were not charged a Monthly Service Fee ONE Account was linked chase.com/disclosures",87.1,Dining Takeout,2026-08-12
439,1,2026-07-15,Card Purchase With Pin 07/15 Target T-0942 Chicago IL Card 3413 - 39.52,39.52,Shopping,2026-08-12
440,1,2026-07-16,Card Purchase 07/14 Levy@2Wrigley Field Chicago IL Card 3413 - 48.79,48.79,Other,2026-08-12
441,1,2026-07-16,Card Purchase 07/15 Spirits & Snacks Chicago IL Card 3413 -9.93,-9.93,Other,2026-08-12
442,1,2026-07-16,Card Purchase 07/16 Craigslist.Org 415-399-5200 CA Card 3413 -5.00,-5,Other,2026-08-12
443,1,2026-07-16,Recurring Card Purchase 07/16 Scrimba Oslo Card 3413 - 30.00,30,Other,2026-08-12
444,1,2026-07-16,"Comed Payments PPD ID: 2360938600 - 16.92 on your CHASE TOTAL CHECKING account since you had of the following during the monthly statement period: in qualifying electronic deposits; or statement) average beginning day balance in this account, or in combination with any other linked qualifying personal deposits or investments; or to a qualifying checking account For more information about the qualifying accounts, deposits, investments or transactions to waive the Monthly Service Fee on this account (if applicable), or if you have any questions, please refer to the Additional Banking Services and Fees at or call us at the number listed on this statement. TRANSACTION DETAIL (continued) *start*transaction detail *end*transaction detail *start*post transaction detail message *end*post transaction detail message *start*dre portrait disclosure message area *end*dre portrait disclosure message area -- 4 of 4 --",16.92,Other,2026-08-12
